ik,n,t,eps,lam_1s,E0eff_1s,lam_2s,E0eff_2s,lam_2p,E0eff_2p,lam
9,8,0.598555,0.5481757616,2.453183051780574e-06,2.321800295132095,0.00012659266484501912,0.17171695394388728,0.06188648850340027,2.134684591925109,0.06201553435129707
10,1,0.58213,-0.0421282885,2.7584848624460296e-06,2.3651947680540966,0.0015831534098897763,0.30195266960201894,0.08074460738245871,2.8729495097486843,0.08233051927721094
10,2,0.58213,0.2025651931,2.630127974177952e-06,2.3476783059817556,0.0005652300663504806,0.2450417283907361,0.13282549003329308,2.5556453522885225,0.13339335022761775
10,3,0.58213,0.3464403683,2.549298129195589e-06,2.33576855637981,0.0002825559430947877,0.20814325787680468,0.0998983919450779,2.34870508565575,0.10018349718630187
10,4,0.58213,0.3579197264,2.549794866504909e-06,2.3361565017360566,0.0002816731062721049,0.20836145803270334,0.09872062250594138,2.351811636662609,0.09900484540707999
10,5,0.58213,0.3725535595,2.5479125191739996e-06,2.336170759561016,0.0002783728853195593,0.20837371474449037,0.09672664501289593,2.351915239531128,0.09700756581073466
10,6,0.58213,0.40905658,2.5276106566227495e-06,2.3331725499535376,0.00025067909464638753,0.20489803694851721,0.08830447896223088,2.3166446637883453,0.0885576856675339
10,7,0.58213,0.5332208932,2.464404102362677e-06,2.3236486705670183,0.00013068080267135198,0.17175068069082655,0.06487286768298528,2.150639339157198,0.06500601288975899
10,8,0.58213,0.5451748721,2.454569417097402e-06,2.3220052458252085,0.00012820294883609466,0.1722781641302723,0.062340914072980154,2.137800961819109,0.062471571591233344
11,1,0.478956,-0.0587327827,2.767106698818837e-06,2.3663268162502655,0.0016943780635186696,0.30579296948686063,0.06035419157281783,2.882560467647296,0.06205133674303532
11,2,0.478956,0.2451943726,2.6077548977955846e-06,2.3445037735508047,0.0004687918146814185,0.2350357069998144,0.12412316559557005,2.498721829171851,0.12459456516514926
11,3,0.478956,0.3606051776,2.54208972259691e-06,2.3347182668103943,0.0002653591598861144,0.2050121856784364,0.09667780834020043,2.331220698846547,0.09694570958980914
