r_bohr,u_c,V_H_c
1.21000,5.49885770e-08,8.26446281e-01
1.21200,5.31737477e-08,8.25082508e-01
1.21400,5.14187629e-08,8.23723229e-01
1.21600,4.97216512e-08,8.22368421e-01
1.21800,4.80805060e-08,8.21018062e-01
1.22000,4.64934835e-08,8.19672131e-01
1.22200,4.49588005e-08,8.18330606e-01
1.22400,4.34747325e-08,8.16993464e-01
1.22600,4.20396119e-08,8.15660685e-01
1.22800,4.06518258e-08,8.14332248e-01
1.23000,3.93098145e-08,8.13008130e-01
1.23200,3.80120695e-08,8.11688312e-01
1.23400,3.67571321e-08,8.10372771e-01
1.23600,3.55435916e-08,8.09061489e-01
1.23800,3.43700837e-08,8.07754443e-01
1.24000,3.32352890e-08,8.06451613e-01
1.24200,3.21379315e-08,8.05152979e-01
1.24400,3.10767774e-08,8.03858521e-01
1.24600,3.00506334e-08,8.02568218e-01
1.24800,2.90583453e-08,8.01282051e-01
1.25000,2.80987973e-08,8.00000000e-01
1.25200,2.71709100e-08,7.98722045e-01
1.25400,2.62736397e-08,7.97448166e-01
1.25600,2.54059771e-08,7.96178344e-01
1.25800,2.45669460e-08,7.94912560e-01
1.26000,2.37556026e-08,7.93650794e-01
1.26200,2.29710338e-08,7.92393027e-01
1.26400,2.22123570e-08,7.91139241e-01
1.26600,2.14787184e-08,7.89889415e-01
1.26800,2.07692924e-08,7.88643533e-01
1.27000,2.00832805e-08,7.87401575e-01
1.27200,1.94199107e-08,7.86163522e-01
1.27400,1.87784363e-08,7.84929356e-01
1.27600,1.81581352e-08,7.83699060e-01
1.27800,1.75583092e-08,7.82472613e-01
1.28000,1.69782829e-08,7.81250000e-01
1.28200,1.64174034e-08,7.80031201e-01
1.28400,1.58750391e-08,7.78816199e-01
1.28600,1.53505794e-08,7.77604977e-01
1.28800,1.48434336e-08,7.76397516e-01
1.29000,1.43530306e-08,7.75193798e-01
1.29200,1.38788182e-08,7.73993808e-01
1.29400,1.34202622e-08,7.72797527e-01
1.29600,1.29768462e-08,7.71604938e-01
1.29800,1.25480707e-08,7.70416025e-01
1.30000,1.21334527e-08,7.69230769e-01
1.30200,1.17325251e-08,7.68049155e-01
1.30400,1.13448362e-08,7.66871166e-01
1.30600,1.09699492e-08,7.65696784e-01
1.30800,1.06074417e-08,7.64525994e-01
1.31000,1.02569053e-08,7.63358779e-01
1.31200,9.91794489e-09,7.62195122e-01
1.31400,9.59017853e-09,7.61035008e-01
1.31600,9.27323681e-09,7.59878419e-01
1.31800,8.96676253e-09,7.58725341e-01
1.32000,8.67041023e-09,7.57575758e-01
1.32200,8.38384589e-09,7.56429652e-01
1.32400,8.10674646e-09,7.55287009e-01
1.32600,7.83879957e-09,7.54147813e-01
1.32800,7.57970313e-09,7.53012048e-01
1.33000,7.32916502e-09,7.51879699e-01
1.33200,7.08690277e-09,7.50750751e-01
1.33400,6.85264320e-09,7.49625187e-01
1.33600,6.62612216e-09,7.48502994e-01
1.33800,6.40708419e-09,7.47384155e-01
1.34000,6.19528227e-09,7.46268657e-01
1.34200,5.99047754e-09,7.45156483e-01
1.34400,5.79243899e-09,7.44047619e-01
1.34600,5.60094325e-09,7.42942051e-01
1.34800,5.41577431e-09,7.41839763e-01
1.35000,5.23672330e-09,7.40740741e-01
1.35200,5.06358821e-09,7.39644970e-01
1.35400,4.89617373e-09,7.38552437e-01
1.35600,4.73429096e-09,7.37463127e-01
1.35800,4.57775726e-09,7.36377025e-01
1.36000,4.42639600e-09,7.35294118e-01
1.36200,4.28003639e-09,7.34214391e-01
1.36400,4.13851326e-09,7.33137830e-01
1.36600,4.00166689e-09,7.32064422e-01
1.36800,3.86934285e-09,7.30994152e-01
1.37000,3.74139179e-09,7.29927007e-01
1.37200,3.61766929e-09,7.28862974e-01
1.37400,3.49803569e-09,7.27802038e-01
1.37600,3.38235596e-09,7.26744186e-01
1.37800,3.27049950e-09,7.25689405e-01
1.38000,3.16234005e-09,7.24637681e-01
1.38200,3.05775548e-09,7.23589001e-01
1.38400,2.95662772e-09,7.22543353e-01
1.38600,2.85884259e-09,7.21500722e-01
1.38800,2.76428967e-09,7.20461095e-01
1.39000,2.67286219e-09,7.19424460e-01
1.39200,2.58445692e-09,7.18390805e-01
1.39400,2.49897400e-09,7.17360115e-01
1.39600,2.41631691e-09,7.16332378e-01
1.39800,2.33639229e-09,7.15307582e-01
1.40000,2.25910986e-09,7.14285714e-01
1.40200,2.18438233e-09,7.13266762e-01
1.40400,2.11212529e-09,7.12250712e-01
1.40600,2.04225713e-09,7.11237553e-01
1.40800,1.97469890e-09,7.10227273e-01
1.41000,1.90937429e-09,7.09219858e-01
1.41200,1.84620950e-09,7.08215297e-01
1.41400,1.78513316e-09,7.07213579e-01
1.41600,1.72607625e-09,7.06214689e-01
1.41800,1.66897206e-09,7.05218618e-01
1.42000,1.61375605e-09,7.04225352e-01
1.42200,1.56036582e-09,7.03234880e-01
1.42400,1.50874105e-09,7.02247191e-01
1.42600,1.45882338e-09,7.01262272e-01
1.42800,1.41055640e-09,7.00280112e-01
1.43000,1.36388556e-09,6.99300699e-01
1.43200,1.31875811e-09,6.98324022e-01
1.43400,1.27512303e-09,6.97350070e-01
1.43600,1.23293101e-09,6.96378830e-01
1.43800,1.19213435e-09,6.95410292e-01
1.44000,1.15268692e-09,6.94444444e-01
1.44200,1.11454413e-09,6.93481276e-01
1.44400,1.07766286e-09,6.92520776e-01
1.44600,1.04200141e-09,6.91562932e-01
1.44800,1.00751945e-09,6.90607735e-01
1.45000,9.74178002e-10,6.89655172e-01
1.45200,9.41939359e-10,6.88705234e-01
1.45400,9.10767065e-10,6.87757909e-01
1.45600,8.80625868e-10,6.86813187e-01
1.45800,8.51481683e-10,6.85871056e-01
1.46000,8.23301547e-10,6.84931507e-01
1.46200,7.96053589e-10,6.83994528e-01
1.46400,7.69706990e-10,6.83060109e-01
1.46600,7.44231950e-10,6.82128240e-01
1.46800,7.19599652e-10,6.81198910e-01
1.47000,6.95782233e-10,6.80272109e-01
1.47200,6.72752750e-10,6.79347826e-01
1.47400,6.50485150e-10,6.78426052e-01
1.47600,6.28954242e-10,6.77506775e-01
1.47800,6.08135665e-10,6.76589986e-01
1.48000,5.88005865e-10,6.75675676e-01
1.48200,5.68542067e-10,6.74763833e-01
1.48400,5.49722247e-10,6.73854447e-01
1.48600,5.31525110e-10,6.72947510e-01
1.48800,5.13930063e-10,6.72043011e-01
1.49000,4.96917197e-10,6.71140940e-01
1.49200,4.80467257e-10,6.70241287e-01
1.49400,4.64561627e-10,6.69344043e-01
1.49600,4.49182306e-10,6.68449198e-01
1.49800,4.34311887e-10,6.67556742e-01
1.50000,4.19933539e-10,6.66666667e-01
1.50200,4.06030988e-10,6.65778961e-01
1.50400,3.92588497e-10,6.64893617e-01
1.50600,3.79590849e-10,6.64010624e-01
1.50800,3.67023330e-10,6.63129973e-01
1.51000,3.54871714e-10,6.62251656e-01
1.51200,3.43122244e-10,6.61375661e-01
1.51400,3.31761617e-10,6.60501982e-01
1.51600,3.20776972e-10,6.59630607e-01
1.51800,3.10155870e-10,6.58761528e-01
1.52000,2.99886288e-10,6.57894737e-01
1.52200,2.89956595e-10,6.57030223e-01
1.52400,2.80355548e-10,6.56167979e-01
1.52600,2.71072276e-10,6.55307995e-01
1.52800,2.62096265e-10,6.54450262e-01
1.53000,2.53417351e-10,6.53594771e-01
1.53200,2.45025704e-10,6.52741514e-01
1.53400,2.36911821e-10,6.51890482e-01
1.53600,2.29066511e-10,6.51041667e-01
1.53800,2.21480890e-10,6.50195059e-01
1.54000,2.14146366e-10,6.49350649e-01
1.54200,2.07054630e-10,6.48508431e-01
1.54400,2.00197649e-10,6.47668394e-01
1.54600,1.93567656e-10,6.46830530e-01
1.54800,1.87157140e-10,6.45994832e-01
1.55000,1.80958839e-10,6.45161290e-01
1.55200,1.74965732e-10,6.44329897e-01
1.55400,1.69171028e-10,6.43500644e-01
1.55600,1.63568162e-10,6.42673522e-01
1.55800,1.58150786e-10,6.41848524e-01
1.56000,1.52912761e-10,6.41025641e-01
1.56200,1.47848154e-10,6.40204866e-01
1.56400,1.42951224e-10,6.39386189e-01
1.56600,1.38216424e-10,6.38569604e-01
1.56800,1.33638387e-10,6.37755102e-01
1.57000,1.29211925e-10,6.36942675e-01
1.57200,1.24932022e-10,6.36132316e-01
1.57400,1.20793829e-10,6.35324015e-01
1.57600,1.16792654e-10,6.34517766e-01
1.57800,1.12923963e-10,6.33713561e-01
1.58000,1.09183371e-10,6.32911392e-01
1.58200,1.05566638e-10,6.32111252e-01
1.58400,1.02069665e-10,6.31313131e-01
1.58600,9.86884881e-11,6.30517024e-01
1.58800,9.54192742e-11,6.29722922e-01
1.59000,9.22583176e-11,6.28930818e-01
1.59200,8.92020348e-11,6.28140704e-01
1.59400,8.62469611e-11,6.27352572e-01
1.59600,8.33897464e-11,6.26566416e-01
1.59800,8.06271512e-11,6.25782228e-01
1.60000,7.79560436e-11,6.25000000e-01
1.60200,7.53733949e-11,6.24219725e-01
1.60400,7.28762769e-11,6.23441397e-01
1.60600,7.04618581e-11,6.22665006e-01
1.60800,6.81274010e-11,6.21890547e-01
1.61000,6.58702583e-11,6.21118012e-01
1.61200,6.36878704e-11,6.20347395e-01
1.61400,6.15777627e-11,6.19578686e-01
1.61600,5.95375421e-11,6.18811881e-01
1.61800,5.75648949e-11,6.18046972e-01
1.62000,5.56575839e-11,6.17283951e-01
1.62200,5.38134459e-11,6.16522811e-01
1.62400,5.20303894e-11,6.15763547e-01
1.62600,5.03063920e-11,6.15006150e-01
1.62800,4.86394984e-11,6.14250614e-01
1.63000,4.70278178e-11,6.13496933e-01
1.63200,4.54695220e-11,6.12745098e-01
1.63400,4.39628435e-11,6.11995104e-01
1.63600,4.25060732e-11,6.11246944e-01
1.63800,4.10975584e-11,6.10500611e-01
1.64000,3.97357013e-11,6.09756098e-01
1.64200,3.84189570e-11,6.09013398e-01
1.64400,3.71458316e-11,6.08272506e-01
1.64600,3.59148807e-11,6.07533414e-01
1.64800,3.47247078e-11,6.06796117e-01
1.65000,3.35739624e-11,6.06060606e-01
1.65200,3.24613390e-11,6.05326877e-01
1.65400,3.13855751e-11,6.04594921e-01
1.65600,3.03454500e-11,6.03864734e-01
1.65800,2.93397835e-11,6.03136309e-01
1.66000,2.83674345e-11,6.02409639e-01
1.66200,2.74272995e-11,6.01684717e-01
1.66400,2.65183116e-11,6.00961538e-01
1.66600,2.56394394e-11,6.00240096e-01
1.66800,2.47896855e-11,5.99520384e-01
1.67000,2.39680853e-11,5.98802395e-01
1.67200,2.31737066e-11,5.98086124e-01
1.67400,2.24056477e-11,5.97371565e-01
1.67600,2.16630368e-11,5.96658711e-01
1.67800,2.09450312e-11,5.95947557e-01
1.68000,2.02508157e-11,5.95238095e-01
1.68200,1.95796026e-11,5.94530321e-01
1.68400,1.89306298e-11,5.93824228e-01
1.68600,1.83031607e-11,5.93119810e-01
1.68800,1.76964830e-11,5.92417062e-01
1.69000,1.71099081e-11,5.91715976e-01
1.69200,1.65427699e-11,5.91016548e-01
1.69400,1.59944248e-11,5.90318772e-01
1.69600,1.54642502e-11,5.89622642e-01
1.69800,1.49516441e-11,5.88928151e-01
1.70000,1.44560245e-11,5.88235294e-01
1.70200,1.39768289e-11,5.87544066e-01
1.70400,1.35135131e-11,5.86854460e-01
1.70600,1.30655510e-11,5.86166471e-01
1.70800,1.26324341e-11,5.85480094e-01
1.71000,1.22136704e-11,5.84795322e-01
1.71200,1.18087846e-11,5.84112150e-01
1.71400,1.14173168e-11,5.83430572e-01
1.71600,1.10388226e-11,5.82750583e-01
1.71800,1.06728721e-11,5.82072177e-01
1.72000,1.03190497e-11,5.81395349e-01
1.72200,9.97695366e-12,5.80720093e-01
1.72400,9.64619543e-12,5.80046404e-01
1.72600,9.32639938e-12,5.79374276e-01
1.72800,9.01720231e-12,5.78703704e-01
1.73000,8.71825305e-12,5.78034682e-01
1.73200,8.42921207e-12,5.77367206e-01
1.73400,8.14975107e-12,5.76701269e-01
1.73600,7.87955264e-12,5.76036866e-01
1.73800,7.61830986e-12,5.75373993e-01
1.74000,7.36572601e-12,5.74712644e-01
1.74200,7.12151416e-12,5.74052813e-01
1.74400,6.88539692e-12,5.73394495e-01
1.74600,6.65710606e-12,5.72737686e-01
1.74800,6.43638225e-12,5.72082380e-01
1.75000,6.22297475e-12,5.71428571e-01
1.75200,6.01664111e-12,5.70776256e-01
1.75400,5.81714693e-12,5.70125428e-01
1.75600,5.62426557e-12,5.69476082e-01
1.75800,5.43777790e-12,5.68828214e-01
1.76000,5.25747203e-12,5.68181818e-01
1.76200,5.08314311e-12,5.67536890e-01
1.76400,4.91459307e-12,5.66893424e-01
1.76600,4.75163041e-12,5.66251416e-01
1.76800,4.59406996e-12,5.65610860e-01
1.77000,4.44173268e-12,5.64971751e-01
1.77200,4.29444549e-12,5.64334086e-01
1.77400,4.15204102e-12,5.63697858e-01
1.77600,4.01435744e-12,5.63063063e-01
1.77800,3.88123830e-12,5.62429696e-01
1.78000,3.75253232e-12,5.61797753e-01
1.78200,3.62809325e-12,5.61167228e-01
1.78400,3.50777967e-12,5.60538117e-01
1.78600,3.39145483e-12,5.59910414e-01
1.78800,3.27898656e-12,5.59284116e-01
1.79000,3.17024701e-12,5.58659218e-01
1.79200,3.06511261e-12,5.58035714e-01
1.79400,2.96346387e-12,5.57413601e-01
1.79600,2.86518525e-12,5.56792873e-01
1.79800,2.77016506e-12,5.56173526e-01
1.80000,2.67829528e-12,5.55555556e-01
1.80200,2.58947150e-12,5.54938957e-01
1.80400,2.50359275e-12,5.54323725e-01
1.80600,2.42056141e-12,5.53709856e-01
1.80800,2.34028311e-12,5.53097345e-01
1.81000,2.26266658e-12,5.52486188e-01
1.81200,2.18762359e-12,5.51876380e-01
1.81400,2.11506884e-12,5.51267916e-01
1.81600,2.04491985e-12,5.50660793e-01
1.81800,1.97709686e-12,5.50055006e-01
1.82000,1.91152277e-12,5.49450549e-01
1.82200,1.84812303e-12,5.48847420e-01
1.82400,1.78682557e-12,5.48245614e-01
1.82600,1.72756069e-12,5.47645126e-01
1.82800,1.67026101e-12,5.47045952e-01
1.83000,1.61486139e-12,5.46448087e-01
1.83200,1.56129883e-12,5.45851528e-01
1.83400,1.50951243e-12,5.45256270e-01
1.83600,1.45944332e-12,5.44662309e-01
1.83800,1.41103455e-12,5.44069641e-01
1.84000,1.36423109e-12,5.43478261e-01
1.84200,1.31897971e-12,5.42888165e-01
1.84400,1.27522896e-12,5.42299349e-01
1.84600,1.23292908e-12,5.41711809e-01
1.84800,1.19203198e-12,5.41125541e-01
1.85000,1.15249115e-12,5.40540541e-01
1.85200,1.11426162e-12,5.39956803e-01
1.85400,1.07729992e-12,5.39374326e-01
1.85600,1.04156400e-12,5.38793103e-01
1.85800,1.00701323e-12,5.38213132e-01
1.86000,9.73608322e-13,5.37634409e-01
1.86200,9.41311273e-13,5.37056928e-01
1.86400,9.10085353e-13,5.36480687e-01
1.86600,8.79895049e-13,5.35905681e-01
1.86800,8.50706021e-13,5.35331906e-01
1.87000,8.22485071e-13,5.34759358e-01
1.87200,7.95200100e-13,5.34188034e-01
1.87400,7.68820072e-13,5.33617930e-01
1.87600,7.43314981e-13,5.33049041e-01
1.87800,7.18655815e-13,5.32481363e-01
1.88000,6.94814525e-13,5.31914894e-01
1.88200,6.71763991e-13,5.31349628e-01
1.88400,6.49477991e-13,5.30785563e-01
1.88600,6.27931174e-13,5.30222694e-01
1.88800,6.07099029e-13,5.29661017e-01
1.89000,5.86957857e-13,5.29100529e-01
1.89200,5.67484744e-13,5.28541226e-01
1.89400,5.48657537e-13,5.27983105e-01
1.89600,5.30454818e-13,5.27426160e-01
1.89800,5.12855877e-13,5.26870390e-01
1.90000,4.95840692e-13,5.26315789e-01
1.90200,4.79389904e-13,5.25762355e-01
1.90400,4.63484797e-13,5.25210084e-01
1.90600,4.48107274e-13,5.24658972e-01
1.90800,4.33239839e-13,5.24109015e-01
1.91000,4.18865575e-13,5.23560209e-01
1.91200,4.04968129e-13,5.23012552e-01
1.91400,3.91531685e-13,5.22466040e-01
1.91600,3.78540957e-13,5.21920668e-01
1.91800,3.65981161e-13,5.21376434e-01
1.92000,3.53838006e-13,5.20833333e-01
1.92200,3.42097674e-13,5.20291363e-01
1.92400,3.30746805e-13,5.19750520e-01
1.92600,3.19772483e-13,5.19210800e-01
1.92800,3.09162219e-13,5.18672199e-01
1.93000,2.98903938e-13,5.18134715e-01
1.93200,2.88985967e-13,5.17598344e-01
1.93400,2.79397019e-13,5.17063082e-01
1.93600,2.70126181e-13,5.16528926e-01
1.93800,2.61162901e-13,5.15995872e-01
1.94000,2.52496980e-13,5.15463918e-01
1.94200,2.44118554e-13,5.14933059e-01
1.94400,2.36018088e-13,5.14403292e-01
1.94600,2.28186363e-13,5.13874615e-01
1.94800,2.20614463e-13,5.13347023e-01
1.95000,2.13293772e-13,5.12820513e-01
1.95200,2.06215957e-13,5.12295082e-01
1.95400,1.99372962e-13,5.11770727e-01
1.95600,1.92756998e-13,5.11247444e-01
1.95800,1.86360534e-13,5.10725230e-01
1.96000,1.80176290e-13,5.10204082e-01
1.96200,1.74197225e-13,5.09683996e-01
1.96400,1.68416535e-13,5.09164969e-01
1.96600,1.62827638e-13,5.08646999e-01
1.96800,1.57424173e-13,5.08130081e-01
1.97000,1.52199989e-13,5.07614213e-01
1.97200,1.47149138e-13,5.07099391e-01
1.97400,1.42265871e-13,5.06585613e-01
1.97600,1.37544629e-13,5.06072874e-01
1.97800,1.32980036e-13,5.05561173e-01
1.98000,1.28566897e-13,5.05050505e-01
1.98200,1.24300186e-13,5.04540868e-01
1.98400,1.20175048e-13,5.04032258e-01
1.98600,1.16186784e-13,5.03524673e-01
1.98800,1.12330854e-13,5.03018109e-01
1.99000,1.08602869e-13,5.02512563e-01
1.99200,1.04998584e-13,5.02008032e-01
1.99400,1.01513895e-13,5.01504514e-01
1.99600,9.81448341e-14,5.01002004e-01
1.99800,9.48875659e-14,5.00500501e-01
2.00000,9.17383815e-14,5.00000000e-01
2.00200,8.86936951e-14,4.99500500e-01
2.00400,8.57500398e-14,4.99001996e-01
2.00600,8.29040639e-14,4.98504487e-01
2.00800,8.01525266e-14,4.98007968e-01
2.01000,7.74922949e-14,4.97512438e-01
2.01200,7.49203395e-14,4.97017893e-01
2.01400,7.24337315e-14,4.96524330e-01
2.01600,7.00296395e-14,4.96031746e-01
2.01800,6.77053258e-14,4.95540139e-01
2.02000,6.54581433e-14,4.95049505e-01
2.02200,6.32855332e-14,4.94559842e-01
2.02400,6.11850211e-14,4.94071146e-01
2.02600,5.91542150e-14,4.93583416e-01
2.02800,5.71908021e-14,4.93096647e-01
2.03000,5.52925464e-14,4.92610837e-01
2.03200,5.34572860e-14,4.92125984e-01
2.03400,5.16829306e-14,4.91642085e-01
2.03600,4.99674596e-14,4.91159136e-01
2.03800,4.83089191e-14,4.90677134e-01
2.04000,4.67054202e-14,4.90196078e-01
2.04200,4.51551365e-14,4.89715965e-01
2.04400,4.36563023e-14,4.89236791e-01
2.04600,4.22072104e-14,4.88758553e-01
2.04800,4.08062105e-14,4.88281250e-01
2.05000,3.94517066e-14,4.87804878e-01
2.05200,3.81421560e-14,4.87329435e-01
2.05400,3.68760671e-14,4.86854917e-01
2.05600,3.56519976e-14,4.86381323e-01
2.05800,3.44685534e-14,4.85908649e-01
2.06000,3.33243863e-14,4.85436893e-01
2.06200,3.22181930e-14,4.84966052e-01
2.06400,3.11487134e-14,4.84496124e-01
2.06600,3.01147292e-14,4.84027106e-01
2.06800,2.91150627e-14,4.83558994e-01
2.07000,2.81485749e-14,4.83091787e-01
2.07200,2.72141649e-14,4.82625483e-01
2.07400,2.63107683e-14,4.82160077e-01
2.07600,2.54373558e-14,4.81695568e-01
2.07800,2.45929324e-14,4.81231954e-01
2.08000,2.37765362e-14,4.80769231e-01
2.08200,2.29872370e-14,4.80307397e-01
2.08400,2.22241357e-14,4.79846449e-01
2.08600,2.14863629e-14,4.79386385e-01
2.08800,2.07730779e-14,4.78927203e-01
2.09000,2.00834682e-14,4.78468900e-01
2.09200,1.94167481e-14,4.78011472e-01
2.09400,1.87721579e-14,4.77554919e-01
2.09600,1.81489632e-14,4.77099237e-01
2.09800,1.75464540e-14,4.76644423e-01
2.10000,1.69639439e-14,4.76190476e-01
2.10200,1.64007689e-14,4.75737393e-01
2.10400,1.58562876e-14,4.75285171e-01
2.10600,1.53298795e-14,4.74833808e-01
2.10800,1.48209447e-14,4.74383302e-01
2.11000,1.43289035e-14,4.73933649e-01
2.11200,1.38531950e-14,4.73484848e-01
2.11400,1.33932773e-14,4.73036897e-01
2.11600,1.29486263e-14,4.72589792e-01
2.11800,1.25187352e-14,4.72143532e-01
2.12000,1.21031143e-14,4.71698113e-01
2.12200,1.17012899e-14,4.71253534e-01
2.12400,1.13128041e-14,4.70809793e-01
2.12600,1.09372142e-14,4.70366886e-01
2.12800,1.05740922e-14,4.69924812e-01
2.13000,1.02230243e-14,4.69483568e-01
2.13200,9.88361035e-15,4.69043152e-01
2.13400,9.55546363e-15,4.68603561e-01
2.13600,9.23821014e-15,4.68164794e-01
2.13800,8.93148832e-15,4.67726848e-01
2.14000,8.63494862e-15,4.67289720e-01
2.14200,8.34825309e-15,4.66853408e-01
2.14400,8.07107497e-15,4.66417910e-01
2.14600,7.80309837e-15,4.65983225e-01
2.14800,7.54401787e-15,4.65549348e-01
2.15000,7.29353820e-15,4.65116279e-01
2.15200,7.05137386e-15,4.64684015e-01
2.15400,6.81724886e-15,4.64252553e-01
2.15600,6.59089635e-15,4.63821892e-01
2.15800,6.37205834e-15,4.63392030e-01
2.16000,6.16048539e-15,4.62962963e-01
2.16200,5.95593636e-15,4.62534690e-01
2.16400,5.75817810e-15,4.62107209e-01
2.16600,5.56698520e-15,4.61680517e-01
2.16800,5.38213972e-15,4.61254613e-01
2.17000,5.20343098e-15,4.60829493e-01
2.17200,5.03065526e-15,4.60405157e-01
2.17400,4.86361563e-15,4.59981601e-01
2.17600,4.70212167e-15,4.59558824e-01
2.17800,4.54598931e-15,4.59136823e-01
2.18000,4.39504055e-15,4.58715596e-01
2.18200,4.24910334e-15,4.58295142e-01
2.18400,4.10801131e-15,4.57875458e-01
2.18600,3.97160363e-15,4.57456542e-01
2.18800,3.83972478e-15,4.57038391e-01
2.19000,3.71222444e-15,4.56621005e-01
2.19200,3.58895726e-15,4.56204380e-01
2.19400,3.46978270e-15,4.55788514e-01
2.19600,3.35456492e-15,4.55373406e-01
2.19800,3.24317255e-15,4.54959054e-01
2.20000,3.13547861e-15,4.54545455e-01
2.20200,3.03136032e-15,4.54132607e-01
2.20400,2.93069898e-15,4.53720508e-01
2.20600,2.83337982e-15,4.53309157e-01
2.20800,2.73929190e-15,4.52898551e-01
2.21000,2.64832794e-15,4.52488688e-01
2.21200,2.56038424e-15,4.52079566e-01
2.21400,2.47536053e-15,4.51671183e-01
2.21600,2.39315987e-15,4.51263538e-01
2.21800,2.31368854e-15,4.50856628e-01
2.22000,2.23685593e-15,4.50450450e-01
2.22200,2.16257444e-15,4.50045005e-01
2.22400,2.09075937e-15,4.49640288e-01
2.22600,2.02132884e-15,4.49236298e-01
2.22800,1.95420368e-15,4.48833034e-01
2.23000,1.88930737e-15,4.48430493e-01
2.23200,1.82656589e-15,4.48028674e-01
2.23400,1.76590772e-15,4.47627574e-01
2.23600,1.70726368e-15,4.47227191e-01
2.23800,1.65056691e-15,4.46827525e-01
2.24000,1.59575276e-15,4.46428571e-01
2.24200,1.54275872e-15,4.46030330e-01
2.24400,1.49152436e-15,4.45632799e-01
2.24600,1.44199126e-15,4.45235975e-01
2.24800,1.39410294e-15,4.44839858e-01
2.25000,1.34780479e-15,4.44444444e-01
2.25200,1.30304401e-15,4.44049734e-01
2.25400,1.25976956e-15,4.43655723e-01
2.25600,1.21793209e-15,4.43262411e-01
2.25800,1.17748389e-15,4.42869796e-01
2.26000,1.13837884e-15,4.42477876e-01
2.26200,1.10057234e-15,4.42086649e-01
2.26400,1.06402127e-15,4.41696113e-01
2.26600,1.02868395e-15,4.41306267e-01
2.26800,9.94520079e-16,4.40917108e-01
2.27000,9.61490700e-16,4.40528634e-01
2.27200,9.29558142e-16,4.40140845e-01
2.27400,8.98685986e-16,4.39753738e-01
2.27600,8.68839024e-16,4.39367311e-01
2.27800,8.39983216e-16,4.38981563e-01
2.28000,8.12085652e-16,4.38596491e-01
2.28200,7.85114515e-16,4.38212095e-01
2.28400,7.59039044e-16,4.37828371e-01
2.28600,7.33829499e-16,4.37445319e-01
2.28800,7.09457127e-16,4.37062937e-01
2.29000,6.85894131e-16,4.36681223e-01
2.29200,6.63113636e-16,4.36300175e-01
2.29400,6.41089659e-16,4.35919791e-01
2.29600,6.19797080e-16,4.35540070e-01
2.29800,5.99211612e-16,4.35161010e-01
2.30000,5.79309777e-16,4.34782609e-01
2.30200,5.60068874e-16,4.34404865e-01
2.30400,5.41466956e-16,4.34027778e-01
2.30600,5.23482805e-16,4.33651344e-01
2.30800,5.06095909e-16,4.33275563e-01
2.31000,4.89286433e-16,4.32900433e-01
2.31200,4.73035206e-16,4.32525952e-01
2.31400,4.57323689e-16,4.32152118e-01
2.31600,4.42133960e-16,4.31778929e-01
2.31800,4.27448693e-16,4.31406385e-01
2.32000,4.13251136e-16,4.31034483e-01
2.32200,3.99525094e-16,4.30663221e-01
2.32400,3.86254909e-16,4.30292599e-01
2.32600,3.73425444e-16,4.29922614e-01
2.32800,3.61022063e-16,4.29553265e-01
2.33000,3.49030618e-16,4.29184549e-01
2.33200,3.37437428e-16,4.28816467e-01
2.33400,3.26229269e-16,4.28449015e-01
2.33600,3.15393355e-16,4.28082192e-01
2.33800,3.04917324e-16,4.27715997e-01
2.34000,2.94789224e-16,4.27350427e-01
2.34200,2.84997503e-16,4.26985482e-01
2.34400,2.75530989e-16,4.26621160e-01
2.34600,2.66378882e-16,4.26257460e-01
2.34800,2.57530742e-16,4.25894378e-01
2.35000,2.48976474e-16,4.25531915e-01
2.35200,2.40706319e-16,4.25170068e-01
2.35400,2.32710842e-16,4.24808836e-01
2.35600,2.24980920e-16,4.24448217e-01
2.35800,2.17507735e-16,4.24088210e-01
2.36000,2.10282761e-16,4.23728814e-01
2.36200,2.03297755e-16,4.23370025e-01
2.36400,1.96544747e-16,4.23011844e-01
2.36600,1.90016033e-16,4.22654269e-01
2.36800,1.83704163e-16,4.22297297e-01
